"","X","PPTCohort","PptId","Condition","Gender","Age","BlockNum","TrialNum","trial_index","TrueBernoulliParam","bernoulliEstimate","TrialRingBoolean","error","rt","TimeElapsed","SameTrialPrevResps","trial_index.1"
"4051",138694,2,"XHOJUK","Automatic","Female","18",1,16,34,0.7,0.7,NA,0,3544.7,229720.8,"",34
"4052",138695,2,"XHOJUK","Automatic","Female","18",1,17,35,0.61,0.61,NA,0,2550.4,232271.2,"",35
"4053",138696,2,"XHOJUK","Automatic","Female","18",1,18,36,0.14,0.14,NA,0,6332.9,238604.1,"13",36
"4054",138697,2,"XHOJUK","Automatic","Female","18",1,19,37,0.46,0.46,NA,0,2547.3,241151.4,"",37
"4055",138698,2,"XHOJUK","Automatic","Female","18",1,20,38,0.09,0.09,NA,0,2406.5,243557.9,"",38
"4056",138699,2,"XHOJUK","Automatic","Female","18",1,21,39,0.53,0.53,NA,0,2503.9,246061.8,"",39
"4057",138700,2,"XHOJUK","Automatic","Female","18",1,22,40,0.39,0.39,NA,0,3054.4,249116.2,"",40
"4058",138701,2,"XHOJUK","Automatic","Female","18",1,23,41,0.98,0.98,NA,0,3524.6,252640.8,"",41
"4059",138702,2,"XHOJUK","Automatic","Female","18",1,24,42,0.4,0.4,NA,0,3458.1,256098.9,"",42
"4060",138703,2,"XHOJUK","Automatic","Female","18",1,25,43,0.34,0.34,NA,0,9518.8,265617.7,"35",43
"4061",138704,2,"XHOJUK","Automatic","Female","18",1,26,44,0.53,0.53,NA,0,2602.9,268220.6,"",44
"4062",138705,2,"XHOJUK","Automatic","Female","18",1,27,45,0.25,0.25,NA,0,2534.2,270754.8,"",45
"4063",138706,2,"XHOJUK","Automatic","Female","18",1,28,46,0.27,0.27,NA,0,2726.7,273481.5,"",46
"4064",138707,2,"XHOJUK","Automatic","Female","18",1,29,47,0.13,0.13,NA,0,2653.4,276134.9,"",47
"4065",138708,2,"XHOJUK","Automatic","Female","18",1,30,48,0,0.4,NA,0.4,6043.3,282178.2,"61",48
"4066",139737,2,"IRQEJU","Manual","Male","19",1,1,12,0.93,0.61,NA,-0.32,12247,95243,"93",12
"4067",139738,2,"IRQEJU","Manual","Male","19",1,2,13,0.95,0.8,NA,-0.15,6434.4,101677.4,"95",13
"4068",139739,2,"IRQEJU","Manual","Male","19",1,3,14,0.25,0.46,NA,0.21,6512.3,108189.7,"34",14
"4069",139740,2,"IRQEJU","Manual","Male","19",1,4,15,0.72,0.51,NA,-0.21,4619.7,112809.4,"",15
"4070",139741,2,"IRQEJU","Manual","Male","19",1,5,16,0.21,0.38,NA,0.17,5590.7,118400.1,"",16
"4071",139749,2,"IRQEJU","Manual","Male","19",1,6,24,0.69,0.69,NA,0,3531.7,149787.5,"",24
"4072",139750,2,"IRQEJU","Manual","Male","19",1,7,25,0.15,0.15,NA,0,3060.6,152848.1,"",25
"4073",139751,2,"IRQEJU","Manual","Male","19",1,8,26,0.83,0.83,NA,0,5126.2,157974.3,"84",26
"4074",139752,2,"IRQEJU","Manual","Male","19",1,9,27,0.51,0.51,NA,0,2260.1,160234.4,"",27
"4075",139753,2,"IRQEJU","Manual","Male","19",1,10,28,0.47,0.47,NA,0,1940.2,162174.6,"",28
"4076",139754,2,"IRQEJU","Manual","Male","19",1,11,29,0.43,0.43,NA,0,4235.8,166410.4,"42",29
"4077",139755,2,"IRQEJU","Manual","Male","19",1,12,30,0.7,0.7,NA,0,2587.6,168998,"",30
"4078",139756,2,"IRQEJU","Manual","Male","19",1,13,31,0.42,0.41,NA,-0.01,2249.4,171247.4,"",31
"4079",139757,2,"IRQEJU","Manual","Male","19",1,14,32,0.81,0.81,NA,0,2568.7,173816.1,"",32
"4080",139758,2,"IRQEJU","Manual","Male","19",1,15,33,0.54,0.54,NA,0,2054.1,175870.2,"",33
"4081",139759,2,"IRQEJU","Manual","Male","19",1,16,34,0.07,0.07,NA,0,3782.6,179652.8,"8",34
"4082",139760,2,"IRQEJU","Manual","Male","19",1,17,35,0.75,0.75,NA,0,2521.5,182174.3,"",35
"4083",139761,2,"IRQEJU","Manual","Male","19",1,18,36,0.3,0.3,NA,0,1851.1,184025.4,"",36
"4084",139762,2,"IRQEJU","Manual","Male","19",1,19,37,0.92,0.92,NA,0,2347.4,186372.8,"",37
"4085",139763,2,"IRQEJU","Manual","Male","19",1,20,38,0.28,0.28,NA,0,3011.7,189384.5,"29",38
"4086",139764,2,"IRQEJU","Manual","Male","19",1,21,39,0.3,0.3,NA,0,4323.7,193708.2,"29",39
"4087",139765,2,"IRQEJU","Manual","Male","19",1,22,40,0.42,0.41,NA,-0.01,3474,197182.2,"43",40
"4088",139766,2,"IRQEJU","Manual","Male","19",1,23,41,0.3,0.3,NA,0,2872.2,200054.4,"29",41
"4089",139767,2,"IRQEJU","Manual","Male","19",1,24,42,0.85,0.85,NA,0,3033.6,203088,"84",42
"4090",139768,2,"IRQEJU","Manual","Male","19",1,25,43,0.52,0.52,NA,0,2522.3,205610.3,"",43
"4091",139769,2,"IRQEJU","Manual","Male","19",1,26,44,0.55,0.55,NA,0,3072.9,208683.2,"56",44
"4092",139770,2,"IRQEJU","Manual","Male","19",1,27,45,0.27,0.27,NA,0,3084.8,211768,"",45
"4093",139771,2,"IRQEJU","Manual","Male","19",1,28,46,0.78,0.78,NA,0,2113.1,213881.1,"",46
"4094",139772,2,"IRQEJU","Manual","Male","19",1,29,47,0.02,0.03,NA,0.01,3918.5,217799.6,"",47
"4095",139773,2,"IRQEJU","Manual","Male","19",1,30,48,0.54,0.54,NA,0,3950.2,221749.8,"55",48
"4096",140816,2,"SRRFLM","Automatic","Female","18",1,1,19,0.64,0.64,NA,0,9594.3,275790.9,"65",19
"4097",140817,2,"SRRFLM","Automatic","Female","18",1,2,20,0.86,0.86,NA,0,3765.2,279556.1,"",20
"4098",140818,2,"SRRFLM","Automatic","Female","18",1,3,21,0.53,0.53,NA,0,4895.8,284451.9,"",21
"4099",140819,2,"SRRFLM","Automatic","Female","18",1,4,22,0.85,0.85,NA,0,6006.3,290458.2,"",22
"4100",140820,2,"SRRFLM","Automatic","Female","18",1,5,23,0.31,0.3,NA,-0.01,6959.6,297417.8," 32 32 32",23
"4101",140821,2,"SRRFLM","Automatic","Female","18",1,6,24,0.35,0.36,NA,0.01,2731,300148.8,"",24
"4102",140822,2,"SRRFLM","Automatic","Female","18",1,7,25,0.51,0.52,NA,0.01,2366.3,302515.1,"",25
"4103",140823,2,"SRRFLM","Automatic","Female","18",1,8,26,0.88,0.88,NA,0,2213.9,304729,"",26
"4104",140824,2,"SRRFLM","Automatic","Female","18",1,9,27,0.2,0.2,NA,0,2129,306858,"",27
"4105",140825,2,"SRRFLM","Automatic","Female","18",1,10,28,0.06,0.06,NA,0,2429.8,309287.8,"",28
"4106",140826,2,"SRRFLM","Automatic","Female","18",1,11,29,0.99,0.99,NA,0,4987.8,314275.6,"",29
"4107",140827,2,"SRRFLM","Automatic","Female","18",1,12,30,0.42,0.42,NA,0,2573.7,316849.3,"",30
"4108",140828,2,"SRRFLM","Automatic","Female","18",1,13,31,0.63,0.63,NA,0,2787,319636.3,"",31
"4109",140829,2,"SRRFLM","Automatic","Female","18",1,14,32,0.17,0.17,NA,0,2537.2,322173.5,"",32
"4110",140830,2,"SRRFLM","Automatic","Female","18",1,15,33,0.21,0.21,NA,0,2622.4,324795.9,"",33
"4111",140831,2,"SRRFLM","Automatic","Female","18",1,16,34,0.05,0.05,NA,0,2477.6,327273.5,"",34
"4112",140832,2,"SRRFLM","Automatic","Female","18",1,17,35,0.7,0.71,NA,0.01,2500.8,329774.3,"",35
"4113",140833,2,"SRRFLM","Automatic","Female","18",1,18,36,0.78,0.78,NA,0,2015.6,331789.9,"",36
"4114",140834,2,"SRRFLM","Automatic","Female","18",1,19,37,0.21,0.21,NA,0,2203.3,333993.2,"",37
"4115",140835,2,"SRRFLM","Automatic","Female","18",1,20,38,0.35,0.35,NA,0,1878.6,335871.8,"",38
"4116",140836,2,"SRRFLM","Automatic","Female","18",1,21,39,0.36,0.36,NA,0,2059.2,337931,"",39
"4117",140837,2,"SRRFLM","Automatic","Female","18",1,22,40,0.37,0.37,NA,0,2030.1,339961.1,"",40
"4118",140838,2,"SRRFLM","Automatic","Female","18",1,23,41,0.87,0.87,NA,0,3467.1,343428.2,"88",41
"4119",140839,2,"SRRFLM","Automatic","Female","18",1,24,42,0.87,0.87,NA,0,2419.2,345847.4,"",42
"4120",140840,2,"SRRFLM","Automatic","Female","18",1,25,43,0.49,0.49,NA,0,2714.5,348561.9,"50",43
"4121",140841,2,"SRRFLM","Automatic","Female","18",1,26,44,0.06,0.06,NA,0,2783.7,351345.6,"",44
"4122",140842,2,"SRRFLM","Automatic","Female","18",1,27,45,0.32,0.32,NA,0,2113.1,353458.7,"",45
"4123",140843,2,"SRRFLM","Automatic","Female","18",1,28,46,0.12,0.12,NA,0,2543.8,356002.5,"",46
"4124",140844,2,"SRRFLM","Automatic","Female","18",1,29,47,0.43,0.43,NA,0,2298.8,358301.3,"",47
"4125",140845,2,"SRRFLM","Automatic","Female","18",1,30,48,0.63,0.63,NA,0,3334.4,361635.7,"",48
"4126",141874,2,"EXICBV","Automatic","Female","19",1,1,12,0.07,0.07,NA,0,11562,176323,"",12
"4127",141875,2,"EXICBV","Automatic","Female","19",1,2,13,0.6,0.6,NA,0,4531,180854,"",13
"4128",141876,2,"EXICBV","Automatic","Female","19",1,3,14,0.4,0.4,NA,0,3146,184000,"",14
"4129",141877,2,"EXICBV","Automatic","Female","19",1,4,15,0.93,0.93,NA,0,5965,189965," 94 92",15
"4130",141878,2,"EXICBV","Automatic","Female","19",1,5,16,0.54,0.54,NA,0,6263,196228,"55",16
"4131",141879,2,"EXICBV","Automatic","Female","19",1,6,17,0.77,0.77,NA,0,7211,203439,"",17
"4132",141880,2,"EXICBV","Automatic","Female","19",1,7,18,0.33,0.33,NA,0,27632,231071,"",18
"4133",141881,2,"EXICBV","Automatic","Female","19",1,8,19,0.15,0.15,NA,0,4379,235450,"",19
"4134",141882,2,"EXICBV","Automatic","Female","19",1,9,20,0.65,0.65,NA,0,2865,238315,"",20
"4135",141883,2,"EXICBV","Automatic","Female","19",1,10,21,0.24,0.24,NA,0,2413,240728,"",21
"4136",141884,2,"EXICBV","Automatic","Female","19",1,11,22,0.58,0.58,NA,0,3815,244543,"59",22
"4137",141885,2,"EXICBV","Automatic","Female","19",1,12,23,0.64,0.64,NA,0,4218,248761,"",23
"4138",141886,2,"EXICBV","Automatic","Female","19",1,13,24,0.25,0.25,NA,0,3009,251770,"",24
"4139",141887,2,"EXICBV","Automatic","Female","19",1,14,25,0.51,0.51,NA,0,2815,254585,"",25
"4140",141888,2,"EXICBV","Automatic","Female","19",1,15,26,0.6,0.6,NA,0,2298,256883,"",26
"4141",141889,2,"EXICBV","Automatic","Female","19",1,16,27,0.4,0.4,NA,0,2297,259180,"",27
"4142",141890,2,"EXICBV","Automatic","Female","19",1,17,28,0.06,0.06,NA,0,3529,262709,"",28
"4143",141891,2,"EXICBV","Automatic","Female","19",1,18,29,0.97,0.96,NA,-0.01,3182,265891,"",29
"4144",141892,2,"EXICBV","Automatic","Female","19",1,19,30,0.68,0.68,NA,0,2633,268524,"",30
"4145",141893,2,"EXICBV","Automatic","Female","19",1,20,31,0.48,0.47,NA,-0.01,2860,271384,"",31
"4146",141894,2,"EXICBV","Automatic","Female","19",1,21,32,0.76,0.76,NA,0,2735,274119,"",32
"4147",141895,2,"EXICBV","Automatic","Female","19",1,22,33,0.92,0.92,NA,0,2862,276981,"",33
"4148",141896,2,"EXICBV","Automatic","Female","19",1,23,34,0.95,0.95,NA,0,2730,279711,"",34
"4149",141897,2,"EXICBV","Automatic","Female","19",1,24,35,0.98,0.98,NA,0,2598,282309,"",35
"4150",141898,2,"EXICBV","Automatic","Female","19",1,25,36,0.45,0.45,NA,0,2485,284794,"",36
"4151",141899,2,"EXICBV","Automatic","Female","19",1,26,37,0.84,0.84,NA,0,3095,287889,"",37
"4152",141900,2,"EXICBV","Automatic","Female","19",1,27,38,0.7,0.71,NA,0.01,3515,291404,"",38
"4153",141901,2,"EXICBV","Automatic","Female","19",1,28,39,0.81,0.81,NA,0,3862,295266,"",39
"4154",141902,2,"EXICBV","Automatic","Female","19",1,29,40,0.15,0.15,NA,0,23581,318847,"16",40
"4155",141903,2,"EXICBV","Automatic","Female","19",1,30,41,0.5,0.5,NA,0,3762,322609,"51",41
"4156",142939,2,"IVPLEX","Manual","Female","17",1,1,12,0.95,0.5,NA,-0.45,5590.4,79618.7,"",12
"4157",142940,2,"IVPLEX","Manual","Female","17",1,2,13,0.13,0.51,NA,0.38,9600.5,89219.2,"",13
"4158",142941,2,"IVPLEX","Manual","Female","17",1,3,14,0,0.5,NA,0.5,3547.8,92767,"",14
"4159",142942,2,"IVPLEX","Manual","Female","17",1,4,15,0.65,0.47,NA,-0.18,3677.8,96444.8,"",15
"4160",142943,2,"IVPLEX","Manual","Female","17",1,5,16,0.86,0.37,NA,-0.49,5848.9,102293.7,"57",16
"4161",142951,2,"IVPLEX","Manual","Female","17",1,6,24,0.86,0.86,NA,0,2095.3,126322.7,"",24
"4162",142952,2,"IVPLEX","Manual","Female","17",1,7,25,0.96,0.96,NA,0,2044.9,128367.6,"",25
"4163",142953,2,"IVPLEX","Manual","Female","17",1,8,26,0.59,0.59,NA,0,2171.1,130538.7,"",26
"4164",142954,2,"IVPLEX","Manual","Female","17",1,9,27,0.67,0.67,NA,0,1843.3,132382,"",27
"4165",142955,2,"IVPLEX","Manual","Female","17",1,10,28,0.19,0.19,NA,0,2044.4,134426.4,"",28
"4166",142956,2,"IVPLEX","Manual","Female","17",1,11,29,0.76,0.76,NA,0,1817.8,136244.2,"",29
"4167",142957,2,"IVPLEX","Manual","Female","17",1,12,30,0.35,0.35,NA,0,1638.3,137882.5,"",30
"4168",142958,2,"IVPLEX","Manual","Female","17",1,13,31,0.55,0.55,NA,0,2188,140070.5,"",31
"4169",142959,2,"IVPLEX","Manual","Female","17",1,14,32,0.01,0.01,NA,0,3549.8,143620.3,"2",32
"4170",142960,2,"IVPLEX","Manual","Female","17",1,15,33,0.07,0.07,NA,0,2226.4,145846.7,"",33
"4171",142961,2,"IVPLEX","Manual","Female","17",1,16,34,0.7,0.7,NA,0,1911.8,147758.5,"",34
"4172",142962,2,"IVPLEX","Manual","Female","17",1,17,35,0.45,0.45,NA,0,2283.5,150042,"",35
"4173",142963,2,"IVPLEX","Manual","Female","17",1,18,36,0.99,0.99,NA,0,2146.2,152188.2,"",36
"4174",142964,2,"IVPLEX","Manual","Female","17",1,19,37,0.47,0.47,NA,0,2971,155159.2,"",37
"4175",142965,2,"IVPLEX","Manual","Female","17",1,20,38,0.49,0.49,NA,0,1912.4,157071.6,"",38
"4176",142966,2,"IVPLEX","Manual","Female","17",1,21,39,0.43,0.43,NA,0,1713,158784.6,"",39
"4177",142967,2,"IVPLEX","Manual","Female","17",1,22,40,0.42,0.43,NA,0.01,1930.1,160714.7,"",40
"4178",142968,2,"IVPLEX","Manual","Female","17",1,23,41,0.87,0.87,NA,0,2004.9,162719.6,"",41
"4179",142969,2,"IVPLEX","Manual","Female","17",1,24,42,0.04,0.04,NA,0,2734.7,165454.3,"",42
"4180",142970,2,"IVPLEX","Manual","Female","17",1,25,43,0.62,0.62,NA,0,1713.2,167167.5,"",43
"4181",142971,2,"IVPLEX","Manual","Female","17",1,26,44,0.16,0.16,NA,0,1823.6,168991.1,"",44
"4182",142972,2,"IVPLEX","Manual","Female","17",1,27,45,0.82,0.82,NA,0,2419.1,171410.2,"",45
"4183",142973,2,"IVPLEX","Manual","Female","17",1,28,46,0.62,0.62,NA,0,1800.4,173210.6,"",46
"4184",142974,2,"IVPLEX","Manual","Female","17",1,29,47,0.13,0.13,NA,0,2312.6,175523.2,"",47
"4185",142975,2,"IVPLEX","Manual","Female","17",1,30,48,0.91,0.91,NA,0,1936.9,177460.1,"",48
"4186",144018,2,"UKXXND","Manual","Female","18",1,1,19,0,0,NA,0,2592.9,61375.1,"",19
"4187",144019,2,"UKXXND","Manual","Female","18",1,2,20,0.18,0.18,NA,0,2244.9,63620,"",20
"4188",144020,2,"UKXXND","Manual","Female","18",1,3,21,0.27,0.27,NA,0,4781.1,68401.1," 28 26",21
"4189",144021,2,"UKXXND","Manual","Female","18",1,4,22,0.21,0.21,NA,0,2235,70636.1,"",22
"4190",144022,2,"UKXXND","Manual","Female","18",1,5,23,0.99,0.99,NA,0,2820.1,73456.2,"",23
"4191",144023,2,"UKXXND","Manual","Female","18",1,6,24,0.19,0.19,NA,0,2949.8,76406,"",24
"4192",144024,2,"UKXXND","Manual","Female","18",1,7,25,0.62,0.62,NA,0,1936.3,78342.3,"",25
"4193",144025,2,"UKXXND","Manual","Female","18",1,8,26,0.67,0.67,NA,0,2008.1,80350.4,"",26
"4194",144026,2,"UKXXND","Manual","Female","18",1,9,27,0.57,0.57,NA,0,2015.4,82365.8,"",27
"4195",144027,2,"UKXXND","Manual","Female","18",1,10,28,0.95,0.95,NA,0,2783.6,85149.4,"",28
"4196",144028,2,"UKXXND","Manual","Female","18",1,11,29,0.28,0.28,NA,0,4514.6,89664,"29",29
"4197",144029,2,"UKXXND","Manual","Female","18",1,12,30,0.04,0.04,NA,0,4145.1,93809.1,"5",30
"4198",144030,2,"UKXXND","Manual","Female","18",1,13,31,0.97,0.97,NA,0,2682,96491.1,"",31
"4199",144031,2,"UKXXND","Manual","Female","18",1,14,32,0.69,0.69,NA,0,2383.5,98874.6,"",32
"4200",144032,2,"UKXXND","Manual","Female","18",1,15,33,0.75,0.75,NA,0,5823.9,104698.5," 76 76",33
"4201",144033,2,"UKXXND","Manual","Female","18",1,16,34,0.22,0.22,NA,0,2057.5,106756,"",34
"4202",144034,2,"UKXXND","Manual","Female","18",1,17,35,0.41,0.41,NA,0,3770.1,110526.1,"42",35
"4203",144035,2,"UKXXND","Manual","Female","18",1,18,36,0.45,0.45,NA,0,1598.9,112125,"",36
"4204",144036,2,"UKXXND","Manual","Female","18",1,19,37,0.89,0.89,NA,0,2255.5,114380.5,"",37
"4205",144037,2,"UKXXND","Manual","Female","18",1,20,38,0.65,0.65,NA,0,2408.5,116789,"",38
"4206",144038,2,"UKXXND","Manual","Female","18",1,21,39,0.31,0.31,NA,0,2317.7,119106.7,"",39
"4207",144039,2,"UKXXND","Manual","Female","18",1,22,40,0.9,0.9,NA,0,2424.3,121531,"",40
"4208",144040,2,"UKXXND","Manual","Female","18",1,23,41,0.41,0.41,NA,0,2400,123931,"",41
"4209",144041,2,"UKXXND","Manual","Female","18",1,24,42,0.34,0.34,NA,0,1939.4,125870.4,"",42
"4210",144042,2,"UKXXND","Manual","Female","18",1,25,43,0.78,0.78,NA,0,2130.1,128000.5,"",43
"4211",144043,2,"UKXXND","Manual","Female","18",1,26,44,0.44,0.44,NA,0,2662.5,130663,"",44
"4212",144044,2,"UKXXND","Manual","Female","18",1,27,45,0.63,0.63,NA,0,2466.5,133129.5,"",45
"4213",144045,2,"UKXXND","Manual","Female","18",1,28,46,0.39,0.39,NA,0,4926.2,138055.7,"38",46
"4214",144046,2,"UKXXND","Manual","Female","18",1,29,47,0.81,0.81,NA,0,3576.5,141632.2,"82",47
"4215",144047,2,"UKXXND","Manual","Female","18",1,30,48,0.93,0.94,NA,0.01,1785.9,143418.1,"",48
"4216",145076,2,"RJYPXJ","Automatic","Female","18",1,1,12,0.84,0.85,NA,0.01,4420,64286,NA,12
"4217",145077,2,"RJYPXJ","Automatic","Female","18",1,2,13,0.51,0.52,NA,0.01,1421,65707,NA,13
"4218",145078,2,"RJYPXJ","Automatic","Female","18",1,3,14,0.59,0.59,NA,0,1765,67472,NA,14
"4219",145079,2,"RJYPXJ","Automatic","Female","18",1,4,15,0.71,0.71,NA,0,2415,69887,NA,15
"4220",145080,2,"RJYPXJ","Automatic","Female","18",1,5,16,0.04,0.05,NA,0.01,2223,72110,NA,16
"4221",145081,2,"RJYPXJ","Automatic","Female","18",1,6,17,0.91,0.91,NA,0,2193,74303,NA,17
"4222",145082,2,"RJYPXJ","Automatic","Female","18",1,7,18,0.88,0.88,NA,0,2308,76611,NA,18
"4223",145083,2,"RJYPXJ","Automatic","Female","18",1,8,19,0.54,0.54,NA,0,1850,78461,NA,19
"4224",145084,2,"RJYPXJ","Automatic","Female","18",1,9,20,0.45,0.46,NA,0.01,1741,80202,NA,20
"4225",145085,2,"RJYPXJ","Automatic","Female","18",1,10,21,0.02,0.02,NA,0,2692,82894,NA,21
"4226",145086,2,"RJYPXJ","Automatic","Female","18",1,11,22,0.3,0.31,NA,0.01,2192,85086,NA,22
"4227",145087,2,"RJYPXJ","Automatic","Female","18",1,12,23,0.59,0.58,NA,-0.01,1556,86642,NA,23
"4228",145088,2,"RJYPXJ","Automatic","Female","18",1,13,24,0.38,0.38,NA,0,1869,88511,NA,24
"4229",145089,2,"RJYPXJ","Automatic","Female","18",1,14,25,0.33,0.34,NA,0.01,4352,92863,NA,25
"4230",145090,2,"RJYPXJ","Automatic","Female","18",1,15,26,0.13,0.13,NA,0,1860,94723,NA,26
"4231",145091,2,"RJYPXJ","Automatic","Female","18",1,16,27,0.45,0.45,NA,0,2180,96903,NA,27
"4232",145092,2,"RJYPXJ","Automatic","Female","18",1,17,28,0.03,0.03,NA,0,2308,99211,NA,28
"4233",145093,2,"RJYPXJ","Automatic","Female","18",1,18,29,0.85,0.84,NA,-0.01,2875,102086,NA,29
"4234",145094,2,"RJYPXJ","Automatic","Female","18",1,19,30,0.89,0.88,NA,-0.01,3113,105199,NA,30
"4235",145095,2,"RJYPXJ","Automatic","Female","18",1,20,31,0.09,0.1,NA,0.01,2281,107480,NA,31
"4236",145096,2,"RJYPXJ","Automatic","Female","18",1,21,32,0.27,0.27,NA,0,3997,111477,NA,32
"4237",145097,2,"RJYPXJ","Automatic","Female","18",1,22,33,0.45,0.45,NA,0,1967,113444,NA,33
"4238",145098,2,"RJYPXJ","Automatic","Female","18",1,23,34,0.6,0.6,NA,0,1809,115253,NA,34
"4239",145099,2,"RJYPXJ","Automatic","Female","18",1,24,35,0.18,0.19,NA,0.01,2436,117689,NA,35
"4240",145100,2,"RJYPXJ","Automatic","Female","18",1,25,36,0.42,0.43,NA,0.01,1832,119521,NA,36
"4241",145101,2,"RJYPXJ","Automatic","Female","18",1,26,37,0.15,0.15,NA,0,2865,122386,NA,37
"4242",145102,2,"RJYPXJ","Automatic","Female","18",1,27,38,0.83,0.84,NA,0.01,2092,124478,NA,38
"4243",145103,2,"RJYPXJ","Automatic","Female","18",1,28,39,0.76,0.76,NA,0,2493,126971,NA,39
"4244",145104,2,"RJYPXJ","Automatic","Female","18",1,29,40,0.1,0.1,NA,0,2303,129274,NA,40
"4245",145105,2,"RJYPXJ","Automatic","Female","18",1,30,41,0.94,0.94,NA,0,2301,131575,NA,41
"4246",146141,2,"VBHCPE","Automatic","Male","18",1,1,12,0.9,0.75,NA,-0.15,3653.1,34835.7," 44 60",12
"4247",146142,2,"VBHCPE","Automatic","Male","18",1,2,13,0.48,0.51,NA,0.03,3202.2,38037.9,"",13
"4248",146143,2,"VBHCPE","Automatic","Male","18",1,3,14,0.94,0.95,NA,0.01,2276.8,40314.7,"",14
"4249",146144,2,"VBHCPE","Automatic","Male","18",1,4,15,0.76,0.75,NA,-0.01,1639.1,41953.8,"",15
"4250",146145,2,"VBHCPE","Automatic","Male","18",1,5,16,0.85,0.84,NA,-0.01,2968.7,44922.5,"",16
"4251",146148,2,"VBHCPE","Automatic","Male","18",1,1,19,0.46,0.46,NA,0,1724,60773.3,"",19
"4252",146149,2,"VBHCPE","Automatic","Male","18",1,2,20,0.44,0.44,NA,0,1593.3,62366.6,"",20
"4253",146150,2,"VBHCPE","Automatic","Male","18",1,3,21,0.85,0.85,NA,0,3002.6,65369.2," 86 86",21
"4254",146151,2,"VBHCPE","Automatic","Male","18",1,4,22,0.67,0.67,NA,0,2113.3,67482.5,"69",22
"4255",146152,2,"VBHCPE","Automatic","Male","18",1,5,23,0.17,0.17,NA,0,2448.6,69931.1,"18",23
"4256",146153,2,"VBHCPE","Automatic","Male","18",1,6,24,0.11,0.11,NA,0,3569.7,73500.8," 10 12 13",24
"4257",146154,2,"VBHCPE","Automatic","Male","18",1,7,25,0.89,0.89,NA,0,3240.1,76740.9,"87",25
"4258",146155,2,"VBHCPE","Automatic","Male","18",1,8,26,0.53,0.53,NA,0,3775,80515.9,"",26
"4259",146156,2,"VBHCPE","Automatic","Male","18",1,9,27,0.08,0.08,NA,0,2290.9,82806.8,"",27
"4260",146157,2,"VBHCPE","Automatic","Male","18",1,10,28,0.07,0.07,NA,0,3188.2,85995,"6",28
"4261",146158,2,"VBHCPE","Automatic","Male","18",1,11,29,0.23,0.23,NA,0,2906.9,88901.9," 21 24",29
"4262",146159,2,"VBHCPE","Automatic","Male","18",1,12,30,0.63,0.63,NA,0,2741.8,91643.7," 64 62",30
"4263",146160,2,"VBHCPE","Automatic","Male","18",1,13,31,0.07,0.07,NA,0,2862.9,94506.6,"",31
"4264",146161,2,"VBHCPE","Automatic","Male","18",1,14,32,0.73,0.73,NA,0,2389.1,96895.7,"",32
"4265",146162,2,"VBHCPE","Automatic","Male","18",1,15,33,0.91,0.91,NA,0,2655.5,99551.2,"",33
"4266",146163,2,"VBHCPE","Automatic","Male","18",1,16,34,0.56,0.56,NA,0,1895.6,101446.8,"",34
"4267",146164,2,"VBHCPE","Automatic","Male","18",1,17,35,0.28,0.28,NA,0,1903.8,103350.6,"",35
"4268",146165,2,"VBHCPE","Automatic","Male","18",1,18,36,0.98,0.98,NA,0,2585.7,105936.3,"",36
"4269",146166,2,"VBHCPE","Automatic","Male","18",1,19,37,0.35,0.35,NA,0,1972.1,107908.4,"",37
"4270",146167,2,"VBHCPE","Automatic","Male","18",1,20,38,0.35,0.35,NA,0,2025,109933.4,"",38
"4271",146168,2,"VBHCPE","Automatic","Male","18",1,21,39,0.55,0.55,NA,0,1676.2,111609.6,"",39
"4272",146169,2,"VBHCPE","Automatic","Male","18",1,22,40,0.32,0.32,NA,0,1699.4,113309,"",40
"4273",146170,2,"VBHCPE","Automatic","Male","18",1,23,41,0.08,0.08,NA,0,2772.2,116081.2,"",41
"4274",146171,2,"VBHCPE","Automatic","Male","18",1,24,42,0.23,0.23,NA,0,1935.4,118016.6,"",42
"4275",146172,2,"VBHCPE","Automatic","Male","18",1,25,43,0.1,0.1,NA,0,2009.1,120025.7,"",43
"4276",146173,2,"VBHCPE","Automatic","Male","18",1,26,44,0.09,0.09,NA,0,1801.1,121826.8,"",44
"4277",146174,2,"VBHCPE","Automatic","Male","18",1,27,45,0.26,0.26,NA,0,1906.6,123733.4,"",45
"4278",146175,2,"VBHCPE","Automatic","Male","18",1,28,46,0.58,0.58,NA,0,1855.5,125588.9,"",46
"4279",146176,2,"VBHCPE","Automatic","Male","18",1,29,47,0.3,0.3,NA,0,1966.7,127555.6,"",47
"4280",146177,2,"VBHCPE","Automatic","Male","18",1,30,48,0.27,0.27,NA,0,1962.8,129518.4,"",48
"4281",147220,2,"QDJWMX","Manual","Female","19",1,1,19,0.03,0.03,NA,0,4005.5,47323.1,"4",19
"4282",147221,2,"QDJWMX","Manual","Female","19",1,2,20,0.67,0.67,NA,0,2612.2,49935.3,"68",20
"4283",147222,2,"QDJWMX","Manual","Female","19",1,3,21,0.13,0.13,NA,0,1945.1,51880.4,"",21
"4284",147223,2,"QDJWMX","Manual","Female","19",1,4,22,0.09,0.09,NA,0,1711,53591.4,"",22
"4285",147224,2,"QDJWMX","Manual","Female","19",1,5,23,0.56,0.56,NA,0,1751.7,55343.1,"",23
